0.1,0,0
0.2,0,0
0.3,0,0
0.4,0,0
0.5,0,0
0.6,0,0
0.7,0,0
0.8,0,0
0.9,0,0
1,0,0
1.1,0,0
1.2,0,0
1.3,0,0
1.4,0,0
1.5,0,0
1.6,0,0
1.7,0,0
1.8,0,0
1.9,0,0
2,0,0
2.1,0,0
2.2,0,0
2.3,0,0
2.4,0,0
2.5,0,0
2.6,0,0
2.7,0,0
2.8,0,0
2.9,0,0
3,0,0
3.1,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.5,0,0
3.6,0,0
3.7,0,0
3.8,0,0
3.9,0,0
4,0,0
4.1,0,0
4.2,0,0
4.3,0,0
4.4,0,0
4.5,0,0
4.6,0,0
4.7,0,0
4.8,0,0
4.9,0,0
5,0,0
5.1,0,0
5.2,0,0
5.3,0,0
5.4,0,0
5.5,0,0
5.6,0,0
5.7,0,0
5.8,0,0
5.9,0,0
6,0,0
6.1,0,0
6.2,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.6,0,0
6.7,0,0
6.8,0,0
6.9,0,0
7,0,0
7.1,0,0
7.2,0,0
7.3,0,0
7.4,0,0
7.5,0,0
7.6,0,0
7.7,0,0
7.8,0,0
7.9,0,0
8.00000000000001,0,0
8.1,0,0
8.2,0,0
8.3,0,0
8.40000000000001,0,0
8.50000000000001,0,0
8.6,0,0
8.70000000000001,0,0
8.80000000000001,0,0
8.90000000000001,0,0
9.00000000000001,0,0
9.1,0,0
9.20000000000001,0,0
9.30000000000001,0,0
9.40000000000001,0,0
9.50000000000001,0,0
9.60000000000001,0,0
9.70000000000001,0,0
9.80000000000001,0,0
9.90000000000001,0,0
10,0,0
10.1,0,0
10.2,0,0
10.3,0,0
10.4,0,0
10.5,0,0
10.6,0,0
10.7,0,0
10.8,0,0
10.9,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.9,0,0
12,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.4,0,0
12.5,0,0
12.6,0,0
12.7,0,0
12.8,0,0
12.9,0,0
13,0,0
13.1,0,0
13.2,0,0
13.3,0,0
13.4,0,0
13.5,0,0
13.6,0,0
13.7,0,0
13.8,0,0
13.9,0,0
14,0,0
14.1,0,0
14.2,0,0
14.3,0,0
14.4,0,0
14.5,0,0
14.6,0,0
14.7,0,0
14.8,0,0
14.9,0,0
15,0,0
15.1,0,0
15.2,0,0
15.3,0,0
15.4,0,0
15.5,0,0
15.6,0,0
15.7,0,0
15.8,0,0
15.9,0,0
16,0,0
16.1,0,0
16.2,0,0
16.3,0,0
16.4,0,0
16.5,0,0
16.6,0,0
16.7,0,0
16.8,0,0
16.9,0,0
17,0,0
17.1,0,0
17.2,0,0
17.3,0,0
17.4,0,0
17.5,0,0
17.6,0,0
17.7,0,0
17.8,0,0
17.9,0,0
18,0,0
18.1,0,0
18.2,0,0
18.3,0,0
18.4,0,0
18.5,0,0
18.6,0,0
18.7,0,0
18.8,0,0
18.9,0,0
19,0,0
19.1,0,0
19.2,0,0
19.3,0,0
19.4,0,0
19.5,0,0
19.6,0,0
19.7,0,0
19.8,0,0
19.9,0,0
20,0,0
20.1,0,0
20.2,0,0
20.3,0,0
20.4,0,0
20.5,0,0
20.6,0,0
20.7,0,0
20.8,0,0
20.9,0,0
21,0,0
21.1,0,0
21.2,0,0
21.3,0,0
21.4,0,0
21.5,0,0
21.6,0,0
21.7,0,0
21.8,0,0
21.9,0,0
22,0,0
22.1,0,0
22.2,0,0
22.3,0,0
22.4,0,0
22.5,0,0
22.6,0,0
22.7,0,0
22.8,0,0
22.9,0,0
23,0,0
23.0999999999999,0,0
23.1999999999999,0,0
23.2999999999999,0,0
23.3999999999999,0,0
23.4999999999999,0,0
23.5999999999999,0,0
23.6999999999999,0,0
23.7999999999999,0,0
23.8999999999999,0,0
23.9999999999999,0,0
24.0999999999999,0,0
24.1999999999999,0,0
24.2999999999999,0,0
24.3999999999999,0,0
24.4999999999999,0,0
24.5999999999999,0,0
24.6999999999999,0,0
24.7999999999999,0,0
24.8999999999999,0,0
24.9999999999999,0,0
25.0999999999999,0,0
25.1999999999999,0,0
25.2999999999999,0,0
25.3999999999999,0,0
25.4999999999999,0,0
25.5999999999999,0,0
25.6999999999999,0,0
25.7999999999999,0,0
25.8999999999999,0,0
25.9999999999999,0,0
26.0999999999999,0,0
26.1999999999999,0,0
26.2999999999999,0,0
26.3999999999999,0,0
26.4999999999999,0,0
26.5999999999999,0,0
26.6999999999999,0,0
26.7999999999999,0,0
26.8999999999999,0,0
26.9999999999999,0,0
27.0999999999999,0,0
27.1999999999999,0,0
27.2999999999999,0,0
27.3999999999999,0,0
27.4999999999999,0,0
27.5999999999999,0,0
27.6999999999999,0,0
27.7999999999998,0,0
27.8999999999998,0,0
27.9999999999998,0,0
28.0999999999998,0,0
28.1999999999998,0,0
28.2999999999998,0,0
28.3999999999998,0,0
28.4999999999998,0,0
28.5999999999998,0,0
28.6999999999998,0,0
28.7999999999998,0,0
28.8999999999998,0,0
28.9999999999998,0,0
29.0999999999998,0,0
29.1999999999998,0,0
29.2999999999998,0,0
29.3999999999998,0,0
29.4999999999998,0,0
29.5999999999998,0,0
29.6999999999998,0,0
29.7999999999998,0,0
29.8999999999998,0,0
29.9999999999998,0,0
30.0999999999998,0,0
30.1999999999998,0,0
30.2999999999998,0,0
30.3999999999998,0,0
30.4999999999998,0,0
30.5999999999998,0,0
30.6999999999998,0,0
30.7999999999998,0,0
30.8999999999998,0,0
30.9999999999998,0,0
31.0999999999998,0,0
31.1999999999998,0,0
31.2999999999998,0,0
31.3999999999998,0,0
31.4999999999998,0,0
31.5999999999998,0,0
31.6999999999998,0,0
31.7999999999998,0,0
31.8999999999998,0,0
31.9999999999998,0,0
32.0999999999998,0,0
32.1999999999998,0,0
32.2999999999997,0,0
32.3999999999997,0,0
32.4999999999997,0,0
32.5999999999997,0,0
32.6999999999997,0,0
32.7999999999997,0,0
32.8999999999997,0,0
32.9999999999997,0,0
33.0999999999997,0,0
33.1999999999997,0,0
33.2999999999997,0,0
33.3999999999997,0,0
33.4999999999997,0,0
33.5999999999997,0,0
33.6999999999997,0,0
33.7999999999997,0,0
33.8999999999997,0,0
33.9999999999997,0,0
34.0999999999997,0,0
34.1999999999997,0,0
34.2999999999997,0,0
34.3999999999997,0,0
34.4999999999997,0,0
34.5999999999997,0,0
34.6999999999997,0,0
34.7999999999997,0,0
34.8999999999997,0,0
34.9999999999997,0,0
35.0999999999997,0,0
35.1999999999997,0,0
35.2999999999997,0,0
35.3999999999997,0,0
35.4999999999997,0,0
35.5999999999997,0,0
35.6999999999997,0,0
35.7999999999997,0,0
35.8999999999997,0,0
35.9999999999997,0,0
36.0999999999997,0,0
36.1999999999997,0,0
36.2999999999997,0,0
36.3999999999997,0,0
36.4999999999997,0,0
36.5999999999997,0,0
36.6999999999997,0,0
36.7999999999997,0,0
36.8999999999997,0,0
36.9999999999997,0,0
37.0999999999996,0,0
37.1999999999996,0,0
37.2999999999996,0,0
37.3999999999996,0,0
37.4999999999996,0,0
37.5999999999996,0,0
37.6999999999996,0,0
37.7999999999996,0,0
37.8999999999996,0,0
37.9999999999996,0,0
38.0999999999996,0,0
38.1999999999996,0,0
38.2999999999996,0,0
38.3999999999996,0,0
38.4999999999996,0,0
38.5999999999996,0,0
38.6999999999996,0,0
38.7999999999996,0,0
38.8999999999996,0,0
38.9999999999996,0,0
39.0999999999996,0,0
39.1999999999996,0,0
39.2999999999996,0,0
39.3999999999996,0,0
39.4999999999996,0,0
39.5999999999996,0,0
39.6999999999996,0,0
39.7999999999996,0,0
39.8999999999996,0,0
39.9999999999996,0,0
40.0999999999996,0,0
40.1999999999996,0,0
40.2999999999996,0,0
40.3999999999996,0,0
40.4999999999996,0,0
40.5999999999996,0,0
40.6999999999996,0,0
40.7999999999996,0,0
40.8999999999996,0,0
40.9999999999996,0,0
41.0999999999996,0,0
41.1999999999996,0,0
41.2999999999996,0,0
41.3999999999996,0,0
41.4999999999996,0,0
41.5999999999996,0,0
41.6999999999996,0,0
41.7999999999996,0,0
41.8999999999996,0,0
41.9999999999995,0,0
42.0999999999995,0,0
42.1999999999995,0,0
42.2999999999995,0,0
42.3999999999995,0,0
42.4999999999995,0,0
42.5999999999995,0,0
42.6999999999995,0,0
42.7999999999995,0,0
42.8999999999995,0,0
42.9999999999995,0,0
43.0999999999995,0,0
43.1999999999995,0,0
43.2999999999995,0,0
43.3999999999995,0,0
43.4999999999995,0,0
43.5999999999995,0,0
43.6999999999995,0,0
43.7999999999995,0,0
43.8999999999995,0,0
43.9999999999995,0,0
44.0999999999995,0,0
44.1999999999995,0,0
44.2999999999995,0,0
44.3999999999995,0,0
44.4999999999995,0,0
44.5999999999995,0,0
44.6999999999995,0,0
44.7999999999995,0,0
44.8999999999995,0,0
44.9999999999995,0,0
45.0999999999995,0,0
45.1999999999995,0,0
45.2999999999995,0,0
45.3999999999995,0,0
45.4999999999995,0,0
45.5999999999995,0,0
45.6999999999995,0,0
45.7999999999995,0,0
45.8999999999995,0,0
45.9999999999995,0,0
46.0999999999995,0,0
46.1999999999995,0,0
46.2999999999995,0,0
46.3999999999995,0,0
46.4999999999995,0,0
46.5999999999995,0,0
46.6999999999994,0,0
46.7999999999994,0,0
46.8999999999994,0,0
46.9999999999994,0,0
47.0999999999994,0,0
47.1999999999994,0,0
47.2999999999994,0,0
47.3999999999994,0,0
47.4999999999994,0,0
47.5999999999994,0,0
47.6999999999994,0,0
47.7999999999994,0,0
47.8999999999994,0,0
47.9999999999994,0,0
48.0999999999994,0,0
48.1999999999994,0,0
48.2999999999994,0,0
48.3999999999994,0,0
48.4999999999994,0,0
48.5999999999994,0,0
48.6999999999994,0,0
48.7999999999994,0,0
48.8999999999994,0,0
48.9999999999994,0,0
49.0999999999994,0,0
49.1999999999994,0,0
49.2999999999994,0,0
49.3999999999994,0,0
49.4999999999994,0,0
49.5999999999994,0,0
49.6999999999994,0,0
49.7999999999994,0,0
49.8999999999994,0,0
49.9999999999994,0,0
50.0999999999994,0,0
50.1999999999994,0,0
50.2999999999994,0,0
50.3999999999994,0,0
50.4999999999994,0,0
50.5999999999994,0,0
50.6999999999994,0,0
50.7999999999994,0,0
50.8999999999994,0,0
50.9999999999994,0,0
51.0999999999994,0,0
51.1999999999993,0,0
51.2999999999994,0,0
51.3999999999994,0,0
51.4999999999993,0,0
51.5999999999993,0,0
51.6999999999993,0,0
51.7999999999993,0,0
51.8999999999993,0,0
